Command: /tmp/wrk2/wrk http://10.10.1.1:8000/index.html -c 256 -t 8 -R 60000 -d 10 -L -U
Return code: 0
STDOUT:
Running 10s test @ http://10.10.1.1:8000/index.html
  8 threads and 256 connections
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency   64194.90200874.32u1929216.0   93.57%
    Req/Sec       -nan      -nan   0.00      0.00%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000% 9751.00us
 75.000%29167.00us
 90.000%84991.00us
 99.000%1204223.00
 99.900%1744895.00
 99.990%1884159.00
 99.999%1917951.00
100.000%1930239.00

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

   25711.000     0.999994       582139    163840.00
   25711.000     0.999995       582139    187245.71
   25871.000     0.999995       582140    218453.33
   25871.000     0.999996       582140    262144.00
   25903.000     0.999997       582141    291271.11
   25903.000     0.999997       582141    327680.00
   25903.000     0.999997       582141    374491.43
   25903.000     0.999998       582141    436906.67
   25903.000     0.999998       582141    524288.00
   25983.000     0.999998       582142    582542.22
   25983.000     1.000000       582142          inf
#[Mean    =     3883.650, StdDeviation   =     1137.836]
#[Max     =    25968.000, Total count    =       582142]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  582158 requests in 10.00s, 48.86MB read
Requests/sec:  58217.66
Transfer/sec:      4.89MB

